date,oil_spot,oil_futures,oil_futures_rs,c0,c0_rs,c1,c1_rs,c2,c2_rs,c3,c3_rs,c4,c4_rs,c5,c5_rs,c6,c6_rs,c7,c7_rs,c8,c8_rs,c9,c9_rs
20070614,67.66,70.323,0,33.2655,0,21.0094,0,9.6539,0,93802,220,8336,-21,78308,0,29595,0,90395,0,104285.7,0,22203.6,0
20070615,68,70.814,0,33.5615,0,21.0284,0,9.7585,0,93850,0,8396,0,80920,830,29876,0,90915,0,104594.1,0,22589,0
20070618,69.1,71.549,0,33.649,0,21.206,0,9.6121,0,93422,0,8414.1,0,81254,0,29066,0,91325,0,104813.6,0,22617.5,0
20070619,69.11,71.476,0,33.468,0,21.1838,0,9.4654,0,94258,0,8446.5,0,81277,0,29033,0,91295,0,105183,0,22359.5,0
20070620,68.2,70.845,0,33.8205,0,21.1632,0,9.3024,0,94009,0,8439.1,0,81782.5,0,28182,0,90567.5,0,104990.9,0,22261.7,0
20070621,67.93,70.476,0,33.536,0,21.0188,0,9.1498,0,93222,0,8448.5,0,80650,0,28296,0,89980,0,104767.2,0,22459.6,0
20070622,68.9,71.117,0,33.4085,0,21.1154,0,8.9817,0,93697,0,8452.6,0,80291,0,28363,0,89660,0,104951.2,0,22855.8,0
20070625,68.94,71.188,0,33.477,0,21.1144,0,8.808,0,93592,0,8447.6,0,80116.5,0,29841,1500,89260,0,105395.4,0,22947.4,0
20070626,67.78,69.724,0,32.8175,0,20.7567,0,8.6953,0,93710,0,8446.9,0,79385,0,29436,0,88647.5,0,105298.2,0,21978.4,-514
20070627,68.98,69.987,0,33.071,0,20.9439,0,8.7674,0,93542,0,8350,0,78803.5,0,29424,0,89195,0,105495,0,21989.2,0
20070628,69.57,70.246,0,33.7885,0,20.964,0,8.5088,0,94479,0,8440.6,0,79847.5,0,29594,0,90100,0,105218.6,0,22106.2,0
20070629,70.69,71.336,0,34.017,0,21.1326,0,8.5682,0,94329,0,8462.8,0,80719.5,0,29538,0,90305,0,105665.5,0,22389.8,0
20070702,71.42,72.087,0,34.6755,0,21.3142,0,8.5411,0,94820,0,8576.9,0,80375.5,0,29259,0,89812.5,0,105914.5,0,22483.6,0
20070703,71.1,72.424,0,34.94,0,21.3908,0,8.5751,0,94480,0,8528.5,0,81147,0,29763,0,89940,0,105680,0,22595,0
20070705,71.82,72.521,0,35.4,0,21.5882,0,8.4863,0,94801,0,8549.7,0,80632,0,30460,0,90640,0,104972.3,0,22823.3,0
20070706,72.82,73.068,0,35.38,0,21.6558,0,8.3159,0,95405,0,8556.8,0,81055,0,30840,0,92380,0,104635.6,0,23080.8,0
20070709,72.2,73.008,0,35.689,0,21.6927,0,8.2847,0,95529,0,8586.4,0,81461.5,0,30357,0,92610,0,104839.3,0,23415.6,0
20070710,72.82,73.465,0,35.5815,0,21.9202,0,8.4696,0,95303,0,8606.2,0,80485,0,30226,0,92157.5,0,105579.7,0,23681.8,0
20070711,72.57,73.201,0,35.64,0,21.7909,0,8.3763,0,94862,0,8598.7,0,79600.5,0,29982,0,92330,0,105445.1,0,23102.5,0
20070712,72.51,73.069,0,35.314,0,21.7867,0,8.2948,0,95638,0,8640.6,0,80976,0,30320,0,92142.5,0,105169.1,0,22730.4,0
20070713,73.94,73.742,0,35.4165,0,21.8512,0,8.4284,0,95613,0,8680.3,0,81593,0,30320,0,91697.5,0,105151.3,0,22293.7,0
20070716,74.16,73.59,0,35.19,0,21.4802,0,8.1898,0,95990,0,8704.5,0,81651.5,0,30964,0,91447.5,0,105571.5,0,21375.6,0
20070717,74.03,73.28,0,35.09,0,21.2734,0,8.1873,0,95969,0,8710.7,0,80985.5,0,30096,0,91390,0,105359.6,0,21049.2,0
20070718,75.06,74.385,0,35.1605,0,21.7875,0,8.4094,0,95800,0,8750.1,0,79622,0,29355,0,91275,0,105829.3,0,21855.9,0
20070719,75.93,75.008,0,36.102,0,21.8797,0,8.6287,0,95995,0,8784.7,0,80305.5,0,29289,0,90797.5,0,105716.8,0,21938.5,0
20070720,75.58,74.946,0,36.5715,0,21.7583,0,8.4624,0,95571,0,8777.6,0,79418.5,0,29111,0,90820,0,106210.6,0,21698.8,0
20070723,74.7,74.406,0,36.2585,0,21.4738,0,8.1451,0,95694,0,8811.2,0,79871.5,0,29330,0,91855,0,106168.5,0,21080.5,0
20070724,73.52,73.225,0,35.882,0,21.1515,0,8.0287,0,96620,0,8830.6,0,78755.5,0,29075,0,92585,0,106320.5,0,20524.7,0
20070725,70.74,74.568,0,35.325,0,21.4718,0,8.1722,0,96139,0,8812.6,0,77457.5,0,28655,0,96840,4900,106564,0,20672.3,-175
20070726,74.96,73.811,0,35.0065,0,21.2169,0,8.2474,0,94935,0,8703.5,0,75803,0,28366,0,97145,0,107460.7,0,20611.6,0
20070727,77.03,74.928,0,35.1905,0,21.4961,0,8.3504,0,94346,0,8523.6,0,74836,0,28152,0,98665,0,107431.6,0,20819.1,0
20070730,76.84,74.799,0,35.5735,0,21.3689,0,8.5356,0,93655,0,8510,0,75100.5,0,27684,0,99025,0,107251.8,0,20601,0
20070731,78.22,75.905,0,36.159,0,21.6924,0,8.3226,0,94036,0,8551.8,0,76120.5,0,27929,0,99905,0,107379.8,0,21043.2,0
20070801,76.54,75.353,0,35.7065,0,21.3424,0,8.3711,0,94459,0,8478.1,0,74976.5,0,27504,0,98877.5,0,107461.4,0,20374.4,0
20070802,76.87,73.093,-2.607,32.59,-3.0415,21.2599,-0.1984,9.264,1.0559,95005,0,8553.1,0,75706,0,28165,0,98165,0,107439.3,0,20342.5,0
20070803,75.49,72.811,0,31.9885,0,21.02,0,9.162,0,95032,0,8561.1,0,74862.5,0,28108,0,98005,0,107841,0,20289,0
20070806,72.07,70.551,0,31.985,0,20.313,0,9.1531,0,95084,0,8560.5,0,74883.5,0,27374,0,97780,0,107707.9,0,19337.1,0
20070807,72.43,70.716,0,32.431,0,20.566,0,9.1158,0,94928,0,8537.6,0,75499.5,0,27272,0,95955,0,107569.9,0,19427.9,0
20070808,72.18,70.117,0,32.1,0,20.4847,0,9.14,0,95437,0,8621.8,0,76398,0,27448,0,95600,0,106879.3,0,19316.3,0
20070809,71.6,69.771,0,31.285,0,20.5718,0,9.2113,0,94753,0,8502.6,0,74999,0,27778,0,94900,0,107384.7,0,19331.6,0
20070810,71.47,69.394,0,31.23,0,20.3523,0,9.214,0,95116,0,8430.3,0,73922.5,0,27927,0,94520,0,107520.3,0,19480.6,0
20070813,71.62,68.855,0,31.8995,0,20.2615,0,9.2492,0,95132,0,8412.9,0,75015,0,28222,0,95027.5,0,107514.2,0,19421.5,0
20070814,72.39,69.081,0,31.0875,0,20.308,0,9.3022,0,93803,0,8342.4,0,74611,0,28538,0,95265,0,107847.2,0,19718.7,0
20070815,73.34,69.994,0,30.9,0,20.564,0,9.257,0,92840,0,8220.2,0,74845,0,28465,0,95837.5,0,108163,0,20091.7,0
20070816,71.01,68.581,0,29.04,0,20.134,0,9.168,0,92834,0,7861.3,0,73294.5,0,27485,0,93872.5,0,108823.1,0,19752.8,0
20070817,71.99,68.97,0,29.5825,0,20.395,0,9.167,0,94004,0,7922.8,0,74075,0,27814,0,95365,0,108604.9,0,20354.1,0
20070820,71.13,68.607,0,29.75,0,20.209,0,8.9318,0,94632,0,8056.1,0,74353,0,27501,0,95767.5,0,108752.9,0,19389.2,0
20070821,69.48,67.863,0,29.76,0,19.925,0,8.84,0,94047,0,8002.6,0,74426.5,0,27441,0,96382.5,0,109073.3,0,18691,0
20070822,69.32,67.789,0,30.1405,0,19.929,0,8.7866,0,94219,0,8056.4,0,75234,0,26633,0,95590,0,108818.6,0,18891,0
20070823,70.04,68.232,0,30.646,0,20.044,0,8.762,0,94860,0,8169.9,0,75568,0,26464,130,96720,0,108776.1,0,19228.9,0
20070824,71.39,68.884,0,31.3975,0,20.313,0,8.6888,0,95013,0,8254.5,0,75224.5,0,26528,0,97765,0,108655,0,19035.9,-665
20070827,71.98,69.37,0,31.351,0,20.452,0,8.5946,0,95038,0,8296.9,0,75120.5,0,26107,0,97717.5,0,108827.8,0,19431,0
20070828,71.74,68.959,0,30.921,0,20.253,0,8.657,0,94124,0,8200.5,0,74578,0,25772,0,97620,0,109478.5,0,19186.7,0
20070829,73.52,69.496,0,31.202,0,20.485,0,8.6469,0,94196,0,8151,0,74444.5,0,25980,0,98105,0,109414.4,0,19707.1,0
20070830,73.37,69.207,0,31.372,0,20.336,0,8.6941,0,94464,0,8146.1,0,75388,0,26002,0,97087.5,0,109793.6,0,19618,0
20070831,74.05,69.738,0,31.75,0,20.439,0,8.618,0,94816,0,8173,0,76486,0,25983,0,97017.5,0,109154.8,-390,19644.5,0
20070904,75.08,70.518,0,30.985,0,20.595,0,8.6913,0,95335,0,8237.1,0,77223.5,0,25022,0,97585,0,109078.2,0,19843.7,0
20070905,75.74,70.285,0,30.67,0,20.634,0,8.737,0,94900,0,8219.2,0,76231,0,24855,0,97147.5,0,109659.3,0,19961.1,0
20070906,76.31,70.749,0,31.036,0,20.843,0,8.6886,0,94981,0,8281.9,0,76272,0,24769,0,96840,0,109507.5,0,19757.5,0
20070907,76.71,71.231,0,30.8235,0,20.892,0,8.584,0,94816,0,8268.7,0,74515.5,0,24575,0,96222.5,0,110451.7,0,19850.7,0
20070910,77.5,71.63,0,30.804,0,21.031,0,8.662,0,95002,0,8251.8,0,73915,0,24515,0,95740,0,110749.8,0,19759.4,0
20070911,78.24,72.37,0,31.975,0,21.102,0,8.633,0,95920,0,8330.8,0,74657,0,24561,0,95730,0,110437.6,0,19820.5,0
20070912,79.92,73.295,0,31.771,0,21.4259,0,8.9004,0,96567,80,8389.3,-27,74762,0,24082,0,94792.5,0,110207.6,0,20109.7,0
20070913,80.1,72.963,0,32.11,0,21.37,0,8.727,0,96980,0,8377.2,0,75406.5,0,24299,0,94660,0,109693.5,0,20462.5,0
20070914,79.11,72.728,0,32.1,0,21.248,0,8.779,0,97192,0,8399.6,0,75065,0,24725,0,95132.5,0,109842.1,0,20353.2,0
20070917,80.57,73.355,0,32.372,0,21.4628,0,8.852,0,97377,0,8316.8,0,74950.5,0,24490,0,94972.5,0,109776.3,0,20418.4,0
20070918,81.52,73.668,0,32.657,0,21.5812,0,8.773,0,98349,0,8450.6,0,75676,0,24126,0,99392.5,3600,109845,0,20555.5,0
20070919,81.94,74.425,0,33.88,0,21.653,0,8.608,0,98661,0,8520,0,77516.5,0,24395,0,99435,0,109621.5,0,20949.6,0
20070920,83.33,75.282,0,34.0595,0,21.939,0,8.7362,0,99988,0,8613,0,77370.5,0,23933,0,98980,0,108703.5,0,21340.5,0
20070921,83.36,75.946,0,34.06,0,22.006,0,8.7885,0,100004,0,8624.9,0,78753,860,23908,0,100092.5,0,108862.8,0,21173.7,0
20070924,82.67,76.356,0,34.2615,0,21.976,0,8.852,0,99977,0,8642.8,0,78693,0,24316,0,100800,0,108897,0,20808.4,0
20070925,81.64,75.222,0,34.116,0,21.703,0,8.769,0,99953,0,8687.4,0,78524.5,0,24657,0,100572.5,0,109067.3,0,20391.1,0
20070926,80.31,74.574,0,33.91,0,21.604,0,8.7314,0,99538,0,8721.5,0,78853.5,0,24224,0,100200,0,109054.2,0,20167,-153
20070927,82.99,75.517,0,34.11,0,22.039,0,8.7038,0,99979,0,8780.4,0,79343.5,0,24227,0,100120,0,109356.3,0,20711.5,0
20070928,81.67,75.045,0,34.174,0,21.636,0,8.723,0,100674,0,8852.7,0,79546,0,24843,0,99937.5,0,109320.4,0,20456.5,0
20071001,80.25,74.311,0,34.6295,0,21.4733,0,8.738,0,100965,0,8913.7,0,79834.5,0,24649,0,98702.5,0,109337.7,0,19858,0
20071002,80.06,73.954,0,34.777,0,21.403,0,8.889,0,100304,0,8834.3,0,80249,0,24118,0,98065,0,109574.7,0,19806.5,0
20071003,79.98,73.899,0,35.139,0,21.4758,0,8.789,0,100365,0,8804.2,0,80300.5,0,24270,0,97467.5,0,109489.3,0,19975.4,0
20071004,81.45,75.468,0,35.038,0,21.928,0,8.817,0,100381,0,8843.5,0,80122.5,0,24205,0,97830,0,109596.9,0,20487.4,0
20071005,81.23,76.216,0,34.917,0,21.91,0,8.767,0,101866,0,8939.4,0,80582.5,0,24838,0,96262.5,0,108888.6,0,20547.1,0
20071009,80.27,75.398,0,34.255,0,21.623,0,8.622,0,101717,0,8953.9,0,80493,0,24346,0,96485,0,108702,0,20170.1,0
20071010,81.31,76.316,0,34.944,0,21.8313,0,8.673,0,101956,0,8940.1,0,80505.5,0,23880,0,96652.5,0,108687.4,0,20307.1,0
20071011,83.09,76.929,0,34.844,0,22.0608,0,8.644,0,102473,0,9007.7,0,80910,0,26022,2140,97685,0,108646.6,0,20627.8,0
20071012,83.7,77.187,0,34.855,0,22.0776,0,8.685,0,102723,0,9004.6,0,80915.5,0,25739,0,97307.5,0,108497.1,0,20846.6,0
20071015,86.14,78.592,0,35.295,0,22.542,0,8.854,0,102419,0,8967.1,0,80365.5,0,25617,0,97955,0,108604.7,0,21533.2,0
20071016,87.62,79.266,0,34.967,0,22.727,0,8.858,0,102076,0,8836.6,0,80114,0,25521,0,97460,0,108784.1,0,21728.4,0
20071017,87.41,78.746,0,34.5935,0,22.5015,0,8.981,0,102464,0,8836.3,0,80326.5,0,25096,0,97275,0,109476.7,0,21477.5,0
20071018,89.48,79.848,0,34.1455,0,22.803,0,9.008,0,102717,0,8932.1,0,79818.5,0,25118,0,97680,0,109887.8,0,21819.5,0
20071019,88.61,79.574,0,34.2065,0,22.7046,0,8.798,0,103662,0,8926.5,0,79409.5,0,25200,0,97160,0,110523.3,0,21704.8,0
20071022,87.57,79.292,0,33.74,0,22.551,0,8.686,0,101949,0,8791.9,0,78457.5,0,24658,0,97505,0,110533.2,0,21321,0
20071023,86.48,79.107,0,34.085,0,22.514,0,8.689,0,103503,0,8943.8,0,78915,0,24782,0,97325,0,110505,0,21125.3,0
20071024,89.36,80.175,0,33.599,0,22.9026,0,8.827,0,103051,0,8982.2,0,78841,0,25435,0,96040,0,110980,0,21531.8,95
20071025,92.97,81.885,0,33.92,0,23.4335,0,8.925,0,103515,0,9050.5,0,79698.5,0,25372,0,96265,0,110845.5,0,22394.9,0
20071026,91.87,82.931,0,34.34,0,23.6735,0,8.926,0,103942,0,9149,0,79913,0,25255,0,95530,0,110636.3,0,22766.1,0
20071029,93.53,85.113,0,34.33,0,24.0216,0,9.0324,0,104884,0,9180.7,0,80563,0,25569,0,95407.5,0,110620.7,0,23162.4,0
20071030,90.39,83.165,0,34.1155,0,23.6148,0,9.0431,0,104888,0,9172.6,0,80217.5,0,25528,0,95670,0,110652.9,0,22556,0
20071031,94.54,85.104,0,34.07,0,24.1221,0,9.1881,0,105651,0,9303.9,0,80592.5,0,25715,0,95005,0,110068.5,0,23286.2,0
20071101,93.49,84.516,0,33.091,0,24.0094,0,9.3356,0,105618,0,9166.9,0,79412,0,26133,0,94142.5,0,110741.7,0,23433.5,0
20071102,95.94,86.019,0,32.8935,0,24.3405,0,9.237,0,106909,0,9176.8,0,78808.5,0,25253,0,94617.5,0,111313.7,0,24326.5,0
20071105,93.99,85.1,0,32.6915,0,24.1191,0,9.039,0,107173,0,9174,0,78409,0,24701,0,95727.5,0,111167,0,23854.1,0
20071106,93.99,86.923,0,33.0945,0,24.5042,0,8.9695,0,108319,0,9250,0,78727,0,24878,0,95697.5,0,110875,0,24337.9,0
20071107,96.38,87.488,0,32.419,0,24.7161,0,8.826,0,108538,0,9313.7,0,78406,0,25135,0,94932.5,0,111173.6,0,24395.5,0
20071108,95.47,87.295,0,31.9785,0,24.6615,0,8.93,0,106597,0,9219.4,0,78490,0,25597,0,95430,0,111606.6,0,24402.2,0
20071109,96.33,87.595,0,31.4975,0,24.7362,0,9.015,0,106187,0,9141.2,0,78630.5,0,26342,0,95545,0,111966.8,0,24547.5,0
20071113,91.18,83.98,0,31.437,0,23.7012,0,9.026,0,103819,0,8907.7,0,78171,0,26449,0,95575,0,111723.3,0,23240.3,0
20071114,94.1,85.296,0,33.12,0,24.2044,0,8.965,0,103836,0,8993.6,0,78229.5,0,25937,0,95570,0,111576.4,0,23641.4,0
20071115,93.44,84.662,0,31.285,0,23.9902,0,8.8667,0,101518,0,8845.3,0,77105.5,0,26230,0,95307.5,0,112318.7,0,23366.5,0
20071116,95.1,85.945,0,31.9855,0,24.2243,0,9.003,0,102565,0,8892.7,0,76409,0,26658,0,95220,0,112438,0,23756.4,0
20071119,95.75,86.876,0,30.597,0,24.467,0,8.8836,0,101795,0,8840.9,0,75530.5,0,25955,0,95077.5,0,112967.5,0,23824,0
20071120,98.83,89.256,0,30.8555,0,25.1286,0,8.7268,0,101733,0,8852.6,0,76523,0,25628,0,98280,2350,113134.2,0,24448.9,-39
20071121,97.79,89.004,0,29.555,0,25.0697,0,8.773,0,101228,0,8719.3,0,75565,0,25438,0,98570,0,113467.4,0,24395.1,0
20071123,98.18,89.748,0,30.226,0,25.217,0,8.866,0,101388,0,8738,0,76275,0,25460,0,98802.5,0,113491,0,24608.3,0
20071126,97.71,89.529,0,30.455,0,25.1976,0,8.9067,0,101298,0,8730.2,0,76034.5,0,25332,0,98577.5,0,114471.5,0,24423.3,0
20071127,94.43,87.518,0,29.905,0,24.6761,0,8.789,0,100336,0,8737.8,0,75545.5,0,25347,0,97965,0,113999.9,0,23734.1,0
20071128,90.63,85.362,0,30.36,0,24.1352,0,8.5924,0,101457,0,8897.8,0,77324,0,25491,0,97095,0,113445.4,0,22906.2,0
20071129,91.08,85.953,0,30.976,0,24.2712,0,8.5875,0,100408,0,8819.2,0,77744.5,0,25448,0,96702.5,0,113964.1,0,22709,0
20071130,88.72,85.066,0,31.7875,0,23.8628,0,8.4831,0,99978,0,8823.2,0,78863,0,25516,0,95887.5,0,113909.5,0,22300.7,0
20071203,89.32,86.172,0,30.8405,0,24.0464,0,8.4161,0,100013,0,8812.2,0,78615.5,0,24909,0,96300,0,113828.1,-703,22463.7,0
20071204,88.33,86.218,0,30.2605,0,24.2029,0,8.415,0,98670,0,8733.6,0,78306.5,0,24673,0,96302.5,0,113958.3,0,22530.8,0
20071205,87.5,85.469,0,30.4755,0,24.1102,0,8.4846,0,98389,0,8694,0,79585,0,24546,0,95952.5,0,113902,0,22250.4,0
20071206,90.24,87.059,0,30.5585,0,24.5143,0,8.5965,0,98946,0,8763.8,0,79634,0,24446,0,96237.5,0,113413.8,0,22920.8,0
20071207,88.29,86.133,0,31.266,0,24.2488,0,8.491,0,99553,0,8777.1,0,80055,0,24564,0,96692.5,0,112604.8,0,22709.5,0
20071210,87.87,85.95,0,30.915,0,24.1647,0,8.4331,0,99293,0,8834.3,0,80402,0,24794,0,97132.5,0,112393.7,0,22505,0
20071211,90.03,87.242,0,30.9185,0,24.5657,0,8.4597,0,98761,0,8782.3,0,80304.5,0,25172,0,97260,0,113510.9,0,22898.6,0
20071212,94.4,90.2,0,30.4595,0,25.4136,0,8.6598,0,98687,0,8838.4,0,80726.5,0,24830,0,96800,0,112963.9,0,24024,0
20071213,92.26,89.188,0,29.7255,0,25.1725,0,8.5507,0,98041,40,8708.2,-47,79468.5,0,24570,0,95320,0,112449.8,0,23773.6,0
20071214,91.28,88.982,0,29.5755,0,25.02,0,8.4077,0,98175,0,8574.6,0,79612.5,0,24843,0,95447.5,0,111962.4,0,23442.7,0
20071217,90.64,89.054,0,29.073,0,25.0661,0,8.464,0,99370,0,8536.3,0,78446.5,0,24584,0,95585,0,112282.9,0,23341.5,0
20071218,90.5,88.213,0,29.0765,0,24.8266,0,8.574,0,99501,0,8544.6,0,78601.5,0,26323,1980,96622.5,0,112787.4,0,23077,0
20071219,91.05,88.773,0,29.7065,0,25.0414,0,8.5771,0,99688,0,8540.5,0,78510,0,26227,0,96332.5,0,113209.6,0,23619,302
20071220,90.97,88.625,0,29.891,0,24.9698,0,8.5459,0,100147,0,8530.2,0,78672,0,26099,0,95762.5,0,113495.6,0,23581.7,0
20071221,93.32,89.41,0,31.0555,0,25.1153,0,8.5707,0,100750,0,8626.7,0,80809.5,880,26080,0,95597.5,0,112516.1,0,24057.3,0
20071227,96.63,91.211,0,31.535,0,25.7468,0,8.5314,0,102041,0,8743.7,0,81249.5,0,25763,0,96055,0,112178.3,0,25177.1,0
20071228,96.01,90.848,0,30.8905,0,25.4572,0,8.701,0,101986,0,8697.4,0,81376,0,25679,0,96077.5,0,112871.6,0,24853.1,0
20080102,93.63,93.795,0,30.793,0,26.5098,0,8.9852,0,101044,0,8793.1,0,80348.5,0,25229,0,96425,0,114287.8,0,25669.4,0
20080103,99.19,94.382,0,31.9195,0,26.4474,0,8.782,0,100999,0,8770.2,0,79800,0,25263,0,95015,0,114337.4,0,25420,0
20080104,97.92,94.061,0,31.815,0,26.2902,0,8.794,0,99983,0,8695.3,0,78968,0,25000,0,94625,0,114900.2,0,25126.2,0
20080107,95.1,91.919,0,31.66,0,25.6717,0,8.847,0,99478,0,8651.1,0,78865,0,24439,0,94590,0,115117,0,24365.5,0
20080108,96.34,92.376,0,33.0675,0,25.9201,0,8.904,0,99853,0,8763.9,0,79225.5,0,24257,0,94157.5,0,115124.8,0,24755.2,0
20080109,95.68,91.04,0,32.9865,0,25.6464,0,8.942,0,98955,0,8763,0,78492,0,23685,0,93377.5,0,115462.7,0,24342.9,0
20080110,93.72,89.614,0,32.9225,0,25.1922,0,8.9757,0,99028,0,8903.7,0,77982,0,23672,0,93272.5,0,114871.8,0,23663.1,0
20080111,92.7,88.982,0,33.1725,0,24.9367,0,9.0178,0,97982,0,8867,0,77897.5,0,23704,0,91445,0,115398.3,0,23244.8,0
20080114,94.21,90.086,0,33.5335,0,25.341,0,9.101,0,98201,0,8946.4,0,78008,0,23725,0,90865,0,115493.4,0,23711.3,0
20080115,91.91,88.92,0,32.604,0,24.9925,0,9.0001,0,98382,0,8841.5,0,76505.5,0,23354,0,90895,0,116053,0,23145.8,0
20080116,90.85,87.808,0,31.8185,0,24.7836,0,8.929,0,97698,0,8763.2,0,75554,0,23167,0,90130,0,116082.9,0,22787.3,0
20080117,90.14,87.017,0,31.867,0,24.6706,0,8.858,0,97112,0,8773.8,0,74900.5,0,22713,0,93715,3350,116493.9,0,22730.8,0
20080118,90.58,87.091,0,32.012,0,24.7539,0,8.811,0,97273,0,8740,0,73880.5,0,23091,0,94237.5,0,116709.4,0,23023.9,0
20080122,89.86,86.516,0,31.38,0,24.5462,0,8.5834,0,97245,0,8632,0,68036.5,0,22219,0,94242.5,0,117826.4,0,22708.9,0
20080123,87.32,84.806,0,30.27,0,24.0641,0,8.511,0,97020,0,8634.4,0,65441,0,21974,0,93630,0,118295.2,0,22515.5,0
20080124,89.41,86.52,0,31.196,0,24.5349,0,8.6599,0,99036,0,8753.6,0,68602.5,0,22551,0,94402.5,0,116699.8,0,23142.1,282
20080125,90.71,88.353,0,31.641,0,25.03,0,8.803,0,99283,0,8760.2,0,68693,0,22288,0,94360,0,116954.8,0,23545,0
20080128,90.99,89.022,0,31.78,0,25.1518,0,8.88,0,99455,0,8828.1,0,68354.5,0,22040,0,93865,0,117023.8,0,23611.1,0
20080129,91.65,89.483,0,32.742,0,25.2907,0,8.8332,0,99848,0,8840.9,0,69218,0,21747,0,94695,0,116542,0,23704.5,0
20080130,92.34,90.18,0,32.1245,0,25.3831,0,8.9181,0,101000,0,8942.9,0,69151.5,0,21389,0,94565,0,115970.2,0,23769.3,0
20080131,91.76,90.073,0,32.684,0,25.3344,0,8.955,0,99533,0,8920.4,0,69049.5,0,21596,0,94345,0,116715.5,0,23551.8,0
20080201,88.97,88.169,0,32.5175,0,24.8246,0,8.7517,0,100502,0,8998.9,0,69908,0,22047,0,94060,0,117023,0,22891.1,0
20080204,90.02,88.858,0,32.845,0,25.0188,0,8.8329,0,100500,0,9055.8,0,70429,0,22594,0,94050,0,116828,0,23099.9,0
20080205,88.42,87.413,0,32.122,0,24.714,0,8.926,0,99226,0,8948.9,0,68116,0,22231,0,94597.5,0,117415.5,0,22640,0
20080206,87.15,86.379,0,32.7955,0,24.4967,0,8.971,0,99450,0,8938.4,0,68739.5,0,21813,0,94465,0,117345.2,0,22421.4,0
20080207,88.12,87.197,0,34.0535,0,24.721,0,9.0658,0,98760,0,8889.9,0,67740.5,0,22695,0,95970,0,116662.6,0,22635.8,0
20080208,91.78,89.984,0,34.7365,0,25.4771,0,9.2419,0,99818,0,8919.9,0,68071,0,22969,0,95290,0,117047.1,0,23512,0
20080211,93.6,91.607,0,34.9585,0,25.8628,0,9.5031,0,99769,0,9004.1,0,67689,0,23314,0,95137.5,0,117304.9,0,23934.9,0
20080212,92.79,91.244,0,34.9145,0,25.765,0,9.4708,0,99846,0,9009.5,0,69762,0,22889,0,94830,0,116886.3,0,23686.1,0
20080213,92.79,91.732,0,34.5865,0,25.9175,0,9.4419,0,100167,0,8921.5,0,70023.5,0,22209,0,94125,0,116970,0,23878.4,0
20080214,95.47,93.663,0,34.3295,0,26.3315,0,9.708,0,99994,0,8997.3,0,69918,0,24374,1980,94160,0,116284.6,0,24704,0
20080215,95.51,93.367,0,34.6645,0,26.2906,0,9.588,0,99162,0,9042.5,0,68732,0,24388,0,93930,0,116519.1,0,24942.3,0
20080219,100.01,96.603,0,36.133,0,27.1897,0,9.81,0,98395,0,9179.4,0,70215,0,24184,0,93910,0,115637.5,0,25968.1,0
20080220,100.75,96.901,0,36.0285,0,27.2084,0,9.7935,0,98667,0,9153.8,0,69246.5,0,23822,0,94892.5,0,115332.4,0,27250.7,1303
20080221,98.91,95.838,0,36.9815,0,27.0133,0,9.7246,0,98826,0,9174.1,0,69267.5,0,23313,0,94592.5,0,116407.8,0,26799.4,0
20080222,98.91,95.998,0,36.9865,0,27.0768,0,9.9942,0,98482,0,9191.2,0,68159.5,0,23965,0,94055,0,116525,0,26767.6,0
20080225,99.41,96.624,0,36.672,0,27.2129,0,10.074,0,100179,0,9244.1,0,69031.5,0,23831,0,94790,0,115648.7,0,26853.3,0
20080226,100.89,98.235,0,36.905,0,27.567,0,10.191,0,101922,0,9305.1,0,69941,0,23703,0,95497.5,0,115900.4,0,27058.7,0
20080227,99.65,97.706,0,37.3345,0,27.3692,0,10.0432,0,101937,0,9380.8,0,70175,0,24042,0,94770,0,116107.4,0,26502.7,0
20080228,102.6,100.095,0,37.6945,0,28.0258,0,10.3483,0,102549,0,9470.3,0,68858,0,24585,0,94760,0,117070.3,0,26704.2,0
20080229,101.85,99.564,0,37.5585,0,27.9862,0,10.322,0,101721,0,9310.2,0,67518.5,0,24438,0,94385,0,117265.5,-1359,26681,0
20080303,102.46,100.013,0,38.1575,0,28.1884,0,10.3332,0,100838,0,9358.2,0,66888.5,0,24410,0,92817.5,0,117206.5,0,26737,0
20080304,99.52,97.243,0,37.325,0,27.6275,0,10.268,0,100472,0,9252.8,0,65691,0,23485,0,91310,0,116991.8,0,25544.6,0
20080305,104.52,100.372,0,38.6275,0,28.6188,0,10.571,0,101275,0,9293.8,0,66807,0,23063,0,90575,0,116376.1,0,26347.5,0
20080306,105.48,101.108,0,38.106,0,28.9137,0,10.5743,0,101437,0,9271.5,0,66081.5,0,23089,0,90080,0,116787.3,0,26481.9,0
20080307,105.16,100.1,0,38.201,0,28.6675,0,10.599,0,100990,0,9257.5,0,65037.5,0,23195,0,90247.5,0,117497.2,0,26908.5,0
20080310,107.9,100.96,0,37.206,0,28.6902,0,10.84,0,100315,0,9179.7,0,64562.5,0,22894,0,89857.5,0,118187.5,0,27104.5,0
20080311,108.76,101.81,0,37.121,0,29.0491,0,10.874,0,100675,0,9252.5,0,65415,0,22626,0,89880,0,116960.9,0,27251.8,0
20080312,109.93,103.169,0,37.4815,0,29.4289,0,10.9099,0,100980,0,9346.7,0,66051.5,0,22843,0,90340,0,117853.2,0,27256.2,0
